"task_id","pair_id","input_shape","output_shape","input_colors","output_colors","recoloration","rotation_90","rotation_180","rotation_270","flip_horizontal","flip_vertical","transpose","repetition","padding","translation","tiled_subgrid","partial_symetry","pattern_checkerboard","pattern_horizontal_stripes","pattern_vertical_stripes","pattern_uniform_blocks","shape_based_recoloration"
"2de01db2",1,"[3, 10]","[3, 10]","[0, 4, 6, 7, 8]","[0, 4, 6, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"2de01db2",2,"[3, 10]","[3, 10]","[0, 4, 6, 8]","[0, 4, 6, 8]",False,False,False,False,True,False,False,False,False,False,False,"",False,False,False,False,True
"2dee498d",0,"[4, 12]","[4, 4]","[0, 1, 2, 4]","[0, 1, 2, 4]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"2dee498d",1,"[3, 9]","[3, 3]","[1, 4, 5]","[1, 4, 5]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"2dee498d",2,"[2, 6]","[2, 2]","[1, 2, 3]","[1, 2, 3]",False,False,False,False,False,False,False,False,False,False,False,"",False,True,False,False,False
"2e65ae53",0,"[22, 22]","[22, 22]","[0, 1, 3, 4, 6, 9]","[0, 1, 3, 4, 6, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"2e65ae53",1,"[22, 22]","[22, 22]","[0, 1, 3, 4, 5, 6]","[0, 1, 3, 4, 5, 6]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"2f0c5170",0,"[21, 22]","[5, 5]","[0, 2, 4, 8]","[0, 2, 4]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"2f0c5170",1,"[20, 23]","[9, 9]","[0, 3, 4, 8]","[0, 3, 4]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"2f0c5170",2,"[19, 18]","[8, 7]","[0, 1, 4, 8]","[0, 1, 4]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"2f767503",0,"[10, 10]","[10, 10]","[4, 5, 7, 9]","[4, 5, 7, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"2f767503",1,"[14, 12]","[14, 12]","[4, 5, 7, 9]","[4, 5, 7, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"2f767503",2,"[10, 13]","[10, 13]","[4, 5, 7, 9]","[4, 5, 7, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"2faf500b",0,"[12, 12]","[12, 12]","[0, 6, 9]","[0, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"2faf500b",1,"[8, 8]","[8, 8]","[0, 6, 9]","[0, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"2faf500b",2,"[16, 16]","[16, 16]","[0, 6, 9]","[0, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"305b1341",0,"[20, 20]","[20, 20]","[0, 3, 4, 5, 6, 7, 8]","[0, 3, 4, 5, 6, 7, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"305b1341",1,"[20, 20]","[20, 20]","[0, 1, 4, 7, 8]","[0, 1, 4, 7, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"305b1341",2,"[20, 20]","[20, 20]","[0, 1, 3, 7, 8]","[0, 1, 3, 7, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"30f42897",0,"[7, 10]","[7, 10]","[2, 8]","[2, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,True,False,True
"30f42897",1,"[4, 10]","[4, 10]","[8, 9]","[8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,True,False,True
"30f42897",2,"[7, 9]","[7, 9]","[4, 8]","[4, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,True,True,False,True
"310f3251",0,"[4, 4]","[12, 12]","[0, 5]","[0, 2, 5]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"310f3251",1,"[3, 3]","[9, 9]","[0, 6]","[0, 2, 6]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"310f3251",2,"[5, 5]","[15, 15]","[0, 8]","[0, 2, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,True,False,False,False
"310f3251",3,"[4, 4]","[12, 12]","[0, 1]","[0, 1, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,True,True,False,False
"310f3251",4,"[2, 2]","[6, 6]","[0, 7]","[0, 2, 7]",True,False,False,False,False,False,False,False,False,False,False,"",False,True,True,False,False
"3194b014",0,"[20, 20]","[3, 3]","[0, 1, 3, 4, 5, 8, 9]","[3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"3194b014",1,"[20, 20]","[3, 3]","[0, 2, 4, 6, 7, 9]","[4]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"3194b014",2,"[20, 20]","[3, 3]","[0, 2, 3, 4, 6, 8, 9]","[8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"319f2597",0,"[20, 20]","[20, 20]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"319f2597",1,"[20, 20]","[20, 20]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"319f2597",2,"[20, 20]","[20, 20]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"31aa019c",0,"[10, 10]","[10, 10]","[0, 1, 2, 3, 4, 5, 6, 7, 9]","[0, 2, 6]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"31aa019c",1,"[10, 10]","[10, 10]","[0, 1, 2, 3, 4, 5, 8]","[0, 2, 4]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"31aa019c",2,"[10, 10]","[10, 10]","[0, 1, 2, 3, 5, 6, 7, 8, 9]","[0, 2, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"31adaf00",0,"[10, 10]","[10, 10]","[0, 5]","[0, 1, 5]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"31adaf00",1,"[10, 10]","[10, 10]","[0, 5]","[0, 1, 5]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"31adaf00",2,"[10, 10]","[10, 10]","[0, 5]","[0, 1, 5]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"31d5ba1a",0,"[6, 5]","[3, 5]","[0, 4, 9]","[0, 6]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"31d5ba1a",1,"[6, 5]","[3, 5]","[0, 4, 9]","[0, 6]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"31d5ba1a",2,"[6, 5]","[3, 5]","[0, 4, 9]","[0, 6]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"31d5ba1a",3,"[6, 5]","[3, 5]","[0, 4, 9]","[0, 6]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"31d5ba1a",4,"[6, 5]","[3, 5]","[0, 4, 9]","[0, 6]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"320afe60",0,"[22, 22]","[22, 22]","[1, 4]","[2, 3, 4]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"320afe60",1,"[22, 21]","[22, 21]","[1, 4]","[2, 3, 4]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"320afe60",2,"[22, 19]","[22, 19]","[1, 4]","[2, 3, 4]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"321b1fc6",0,"[10, 10]","[10, 10]","[0, 6, 7, 8]","[0, 6, 7]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"321b1fc6",1,"[10, 10]","[10, 10]","[0, 4, 6, 7, 8, 9]","[0, 4, 6, 7, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"32597951",0,"[17, 17]","[17, 17]","[0, 1, 8]","[0, 1, 3, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"32597951",1,"[17, 17]","[17, 17]","[0, 1, 8]","[0, 1, 3, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"32597951",2,"[17, 17]","[17, 17]","[0, 1, 8]","[0, 1, 3, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"32e9702f",0,"[8, 8]","[8, 8]","[0, 3]","[3, 5]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"32e9702f",1,"[3, 3]","[3, 3]","[0, 4]","[4, 5]",True,False,False,False,False,False,False,False,False,False,False,"",False,True,True,False,False
"32e9702f",2,"[7, 7]","[7, 7]","[0, 7]","[5, 7]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"33067df9",0,"[9, 5]","[26, 26]","[0, 4, 6, 8]","[0, 4, 6, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"33067df9",1,"[5, 7]","[26, 26]","[0, 3, 4, 6, 8]","[0, 3, 4, 6, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"33067df9",2,"[9, 9]","[26, 26]","[0, 3, 4, 6, 8]","[0, 3, 4, 6, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"33067df9",3,"[5, 3]","[26, 26]","[0, 4, 6]","[0, 4, 6]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"332202d5",0,"[16, 16]","[16, 16]","[1, 3, 6, 7, 8, 9]","[1, 3, 6, 8, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"332202d5",1,"[16, 16]","[16, 16]","[1, 2, 5, 7, 8]","[1, 2, 5, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"332202d5",2,"[16, 16]","[16, 16]","[0, 1, 4, 7, 8]","[0, 1, 4, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"332efdb3",0,"[5, 5]","[5, 5]","[0]","[0, 1]",True,False,False,False,False,False,False,False,False,False,False,"",False,True,True,False,False
"332efdb3",1,"[7, 7]","[7, 7]","[0]","[0, 1]",True,False,False,False,False,False,False,False,False,False,False,"",False,True,True,False,False
"332efdb3",2,"[9, 9]","[9, 9]","[0]","[0, 1]",True,False,False,False,False,False,False,False,False,False,False,"",False,True,True,False,False
"3345333e",0,"[16, 16]","[16, 16]","[0, 2, 3]","[0, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"3345333e",1,"[16, 16]","[16, 16]","[0, 1, 6]","[0, 6]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"337b420f",0,"[5, 17]","[5, 5]","[0, 4, 5, 6, 8]","[4, 5, 6, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"337b420f",1,"[5, 17]","[5, 5]","[0, 1, 2, 6, 8]","[1, 2, 6, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"337b420f",2,"[5, 17]","[5, 5]","[0, 4, 6, 7, 8]","[4, 6, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"337b420f",3,"[5, 17]","[5, 5]","[0, 1, 5, 8, 9]","[1, 5, 8, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"3391f8c0",0,"[9, 10]","[9, 10]","[0, 3, 8]","[0, 3, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"3391f8c0",1,"[9, 12]","[9, 12]","[0, 2, 3]","[0, 2, 3]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"3391f8c0",2,"[11, 10]","[11, 10]","[0, 1, 7]","[0, 1, 7]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"3391f8c0",3,"[9, 17]","[9, 17]","[0, 1, 8]","[0, 1, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"33b52de3",0,"[23, 23]","[23, 23]","[0, 1, 4, 5, 8]","[0, 1, 4, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"33b52de3",1,"[23, 23]","[23, 23]","[0, 1, 2, 3, 5]","[0, 1, 2, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"3428a4f5",0,"[13, 5]","[6, 5]","[0, 2, 4]","[0, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"3428a4f5",1,"[13, 5]","[6, 5]","[0, 2, 4]","[0, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"3428a4f5",2,"[13, 5]","[6, 5]","[0, 2, 4]","[0, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"3428a4f5",3,"[13, 5]","[6, 5]","[0, 2, 4]","[0, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"342ae2ed",0,"[16, 16]","[16, 16]","[1, 3, 4, 7, 9]","[1, 3, 4, 7, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"342ae2ed",1,"[16, 16]","[16, 16]","[4, 7, 8, 9]","[4, 7, 8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"342ae2ed",2,"[16, 16]","[16, 16]","[0, 3, 5, 7, 9]","[0, 3, 5, 7, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"342dd610",0,"[10, 10]","[10, 10]","[7, 8]","[7, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"342dd610",1,"[10, 10]","[10, 10]","[2, 8]","[2, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"342dd610",2,"[10, 10]","[10, 10]","[8, 9]","[8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"342dd610",3,"[10, 10]","[10, 10]","[1, 8]","[1, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"3490cc26",0,"[16, 18]","[16, 18]","[0, 2, 8]","[0, 2, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,True,False,False,True
"3490cc26",1,"[26, 28]","[26, 28]","[0, 2, 8]","[0, 2, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"3490cc26",2,"[26, 25]","[26, 25]","[0, 2, 8]","[0, 2, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"3490cc26",3,"[26, 18]","[26, 18]","[0, 2, 8]","[0, 2, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,True,False,True
"34b99a2b",0,"[5, 9]","[5, 4]","[0, 4, 5, 8]","[0, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"34b99a2b",1,"[5, 9]","[5, 4]","[0, 4, 5, 8]","[0, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"34b99a2b",2,"[5, 9]","[5, 4]","[0, 4, 5, 8]","[0, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"34b99a2b",3,"[5, 9]","[5, 4]","[0, 4, 5, 8]","[0, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"34cfa167",0,"[24, 26]","[24, 26]","[0, 1, 2, 4, 8]","[0, 1, 2, 4, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"34cfa167",1,"[18, 22]","[18, 22]","[1, 2, 3, 4, 8]","[1, 2, 3, 4, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"351d6448",0,"[15, 13]","[3, 13]","[0, 1, 5]","[0, 1]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,True,False,False
"351d6448",1,"[15, 13]","[3, 13]","[0, 2, 3, 5]","[0, 2, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"358ba94e",0,"[16, 19]","[5, 5]","[0, 6]","[0, 6]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"358ba94e",1,"[15, 19]","[5, 5]","[0, 8]","[0, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"358ba94e",2,"[16, 19]","[5, 5]","[0, 2]","[0, 2]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"358ba94e",3,"[14, 18]","[5, 5]","[0, 7]","[0, 7]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"3618c87e",0,"[5, 5]","[5, 5]","[0, 1, 5]","[0, 1, 5]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"3618c87e",1,"[5, 5]","[5, 5]","[0, 1, 5]","[0, 1, 5]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"3618c87e",2,"[5, 5]","[5, 5]","[0, 1, 5]","[0, 1, 5]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"363442ee",0,"[9, 13]","[9, 13]","[0, 1, 2, 3, 5, 7]","[0, 2, 3, 5, 7]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"363442ee",1,"[9, 13]","[9, 13]","[0, 1, 2, 4, 5, 6]","[0, 2, 4, 5, 6]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"363442ee",2,"[9, 13]","[9, 13]","[0, 1, 2, 3, 5, 6, 8, 9]","[0, 2, 3, 5, 6, 8, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"36d67576",0,"[13, 13]","[13, 13]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"36d67576",1,"[13, 13]","[13, 13]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"36d67576",2,"[13, 13]","[13, 13]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"36fdfd69",0,"[15, 16]","[15, 16]","[0, 2, 8]","[0, 2, 4, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
